"","Row.Id","Specimen.Id","Date","Village","Method","Location","Compound","Household","Hour","Humidity","Temperature","Species","Sporozoite_infection","Parity","Number"
"1",122,212,2016-10-02,"Tiefora","HLC","IN",82,2,"08pm - 09pm",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"2",122,213,2016-10-02,"Tiefora","HLC","IN",82,2,"08pm - 09pm",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"3",122,214,2016-10-02,"Tiefora","HLC","IN",82,2,"08pm - 09pm",77.11,28.36,"An. gambiae","Negative","Parous",1
"4",122,215,2016-10-02,"Tiefora","HLC","IN",82,2,"08pm - 09pm",77.11,28.36,"An. coluzzii","Negative","Parous",1
"5",122,216,2016-10-02,"Tiefora","HLC","IN",82,2,"08pm - 09pm",77.11,28.36,"An. gambiae","Negative","Parous",1
"6",123,221,2016-10-02,"Tiefora","HLC","IN",82,2,"09pm - 10pm",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"7",123,222,2016-10-02,"Tiefora","HLC","IN",82,2,"09pm - 10pm",77.11,28.36,"An. gambiae","Negative","Parous",1
"8",123,223,2016-10-02,"Tiefora","HLC","IN",82,2,"09pm - 10pm",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"9",124,230,2016-10-02,"Tiefora","HLC","IN",82,2,"10pm - 11pm",77.11,28.36,"An. gambiae","Negative","Parous",1
"10",124,231,2016-10-02,"Tiefora","HLC","IN",82,2,"10pm - 11pm",77.11,28.36,"An. coluzzii","Negative","Parous",1
"11",124,233,2016-10-02,"Tiefora","HLC","IN",82,2,"10pm - 11pm",77.11,28.36,"An. gambiae","Negative","Parous",1
"12",124,234,2016-10-02,"Tiefora","HLC","IN",82,2,"10pm - 11pm",77.11,28.36,"An. coluzzii","Negative","Parous",1
"13",125,236,2016-10-02,"Tiefora","HLC","IN",82,2,"11pm - 12am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"14",125,237,2016-10-02,"Tiefora","HLC","IN",82,2,"11pm - 12am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"15",125,238,2016-10-02,"Tiefora","HLC","IN",82,2,"11pm - 12am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"16",125,239,2016-10-02,"Tiefora","HLC","IN",82,2,"11pm - 12am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"17",125,240,2016-10-02,"Tiefora","HLC","IN",82,2,"11pm - 12am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"18",126,251,2016-10-02,"Tiefora","HLC","IN",82,2,"12am - 01am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"19",126,252,2016-10-02,"Tiefora","HLC","IN",82,2,"12am - 01am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"20",126,253,2016-10-02,"Tiefora","HLC","IN",82,2,"12am - 01am",77.11,28.36,"An. gambiae","Negative","Parous",1
"21",126,254,2016-10-02,"Tiefora","HLC","IN",82,2,"12am - 01am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"22",126,255,2016-10-02,"Tiefora","HLC","IN",82,2,"12am - 01am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"23",127,256,2016-10-02,"Tiefora","HLC","IN",82,2,"01am - 02am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"24",127,257,2016-10-02,"Tiefora","HLC","IN",82,2,"01am - 02am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"25",127,258,2016-10-02,"Tiefora","HLC","IN",82,2,"01am - 02am",77.11,28.36,"An. gambiae","Negative","Parous",1
"26",127,259,2016-10-02,"Tiefora","HLC","IN",82,2,"01am - 02am",77.11,28.36,"An. gambiae","Negative","Parous",1
"27",127,260,2016-10-02,"Tiefora","HLC","IN",82,2,"01am - 02am",77.11,28.36,"An. gambiae","Negative","Parous",1
"28",128,276,2016-10-02,"Tiefora","HLC","IN",82,2,"02am - 03am",77.11,28.36,"An. gambiae","Negative","Parous",1
"29",128,277,2016-10-02,"Tiefora","HLC","IN",82,2,"02am - 03am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"30",128,278,2016-10-02,"Tiefora","HLC","IN",82,2,"02am - 03am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"31",128,280,2016-10-02,"Tiefora","HLC","IN",82,2,"02am - 03am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"32",129,291,2016-10-02,"Tiefora","HLC","IN",82,2,"03am - 04am",77.11,28.36,"An. gambiae","Negative","Parous",1
"33",129,292,2016-10-02,"Tiefora","HLC","IN",82,2,"03am - 04am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"34",129,293,2016-10-02,"Tiefora","HLC","IN",82,2,"03am - 04am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"35",129,294,2016-10-02,"Tiefora","HLC","IN",82,2,"03am - 04am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"36",129,295,2016-10-02,"Tiefora","HLC","IN",82,2,"03am - 04am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"37",130,304,2016-10-02,"Tiefora","HLC","IN",82,2,"04am - 05am",77.11,28.36,"An. gambiae","Negative","Parous",1
"38",130,305,2016-10-02,"Tiefora","HLC","IN",82,2,"04am - 05am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"39",130,306,2016-10-02,"Tiefora","HLC","IN",82,2,"04am - 05am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"40",130,307,2016-10-02,"Tiefora","HLC","IN",82,2,"04am - 05am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"41",130,308,2016-10-02,"Tiefora","HLC","IN",82,2,"04am - 05am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"42",131,311,2016-10-02,"Tiefora","HLC","IN",82,2,"05am - 06am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"43",131,312,2016-10-02,"Tiefora","HLC","IN",82,2,"05am - 06am",77.11,28.36,"An. coluzzii","Negative","Parous",1
"44",131,313,2016-10-02,"Tiefora","HLC","IN",82,2,"05am - 06am",77.11,28.36,"An. gambiae","Negative","Non-parous",1
"45",131,314,2016-10-02,"Tiefora","HLC","IN",82,2,"05am - 06am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"46",131,315,2016-10-02,"Tiefora","HLC","IN",82,2,"05am - 06am",77.11,28.36,"An. coluzzii","Negative","Non-parous",1
"47",133,316,2016-10-02,"Tiefora","HLC","OUT",82,2,"08pm - 09pm",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"48",133,317,2016-10-02,"Tiefora","HLC","OUT",82,2,"08pm - 09pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"49",133,318,2016-10-02,"Tiefora","HLC","OUT",82,2,"08pm - 09pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"50",133,319,2016-10-02,"Tiefora","HLC","OUT",82,2,"08pm - 09pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"51",133,320,2016-10-02,"Tiefora","HLC","OUT",82,2,"08pm - 09pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"52",134,331,2016-10-02,"Tiefora","HLC","OUT",82,2,"09pm - 10pm",88.22,25.62,"An. coluzzii","Negative","Parous",1
"53",134,332,2016-10-02,"Tiefora","HLC","OUT",82,2,"09pm - 10pm",88.22,25.62,"An. coluzzii","Negative","Parous",1
"54",134,333,2016-10-02,"Tiefora","HLC","OUT",82,2,"09pm - 10pm",88.22,25.62,"An. gambiae","Negative","Parous",1
"55",134,334,2016-10-02,"Tiefora","HLC","OUT",82,2,"09pm - 10pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"56",134,335,2016-10-02,"Tiefora","HLC","OUT",82,2,"09pm - 10pm",88.22,25.62,"An. gambiae","Positive","Parous",1
"57",135,340,2016-10-02,"Tiefora","HLC","OUT",82,2,"10pm - 11pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"58",135,341,2016-10-02,"Tiefora","HLC","OUT",82,2,"10pm - 11pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"59",135,342,2016-10-02,"Tiefora","HLC","OUT",82,2,"10pm - 11pm",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"60",135,343,2016-10-02,"Tiefora","HLC","OUT",82,2,"10pm - 11pm",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"61",135,344,2016-10-02,"Tiefora","HLC","OUT",82,2,"10pm - 11pm",88.22,25.62,"An. coluzzii","Negative","Parous",1
"62",136,356,2016-10-02,"Tiefora","HLC","OUT",82,2,"11pm - 12am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"63",136,357,2016-10-02,"Tiefora","HLC","OUT",82,2,"11pm - 12am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"64",136,358,2016-10-02,"Tiefora","HLC","OUT",82,2,"11pm - 12am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"65",136,359,2016-10-02,"Tiefora","HLC","OUT",82,2,"11pm - 12am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"66",136,360,2016-10-02,"Tiefora","HLC","OUT",82,2,"11pm - 12am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"67",137,365,2016-10-02,"Tiefora","HLC","OUT",82,2,"12am - 01am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"68",137,366,2016-10-02,"Tiefora","HLC","OUT",82,2,"12am - 01am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"69",137,367,2016-10-02,"Tiefora","HLC","OUT",82,2,"12am - 01am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"70",137,368,2016-10-02,"Tiefora","HLC","OUT",82,2,"12am - 01am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"71",137,369,2016-10-02,"Tiefora","HLC","OUT",82,2,"12am - 01am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"72",138,380,2016-10-02,"Tiefora","HLC","OUT",82,2,"01am - 02am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"73",138,381,2016-10-02,"Tiefora","HLC","OUT",82,2,"01am - 02am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"74",138,382,2016-10-02,"Tiefora","HLC","OUT",82,2,"01am - 02am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"75",138,383,2016-10-02,"Tiefora","HLC","OUT",82,2,"01am - 02am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"76",138,384,2016-10-02,"Tiefora","HLC","OUT",82,2,"01am - 02am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"77",139,397,2016-10-02,"Tiefora","HLC","OUT",82,2,"02am - 03am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"78",139,398,2016-10-02,"Tiefora","HLC","OUT",82,2,"02am - 03am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"79",139,399,2016-10-02,"Tiefora","HLC","OUT",82,2,"02am - 03am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"80",139,400,2016-10-02,"Tiefora","HLC","OUT",82,2,"02am - 03am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"81",140,406,2016-10-02,"Tiefora","HLC","OUT",82,2,"03am - 04am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"82",140,407,2016-10-02,"Tiefora","HLC","OUT",82,2,"03am - 04am",88.22,25.62,"An. gambiae","Negative","Parous",1
"83",140,408,2016-10-02,"Tiefora","HLC","OUT",82,2,"03am - 04am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"84",140,409,2016-10-02,"Tiefora","HLC","OUT",82,2,"03am - 04am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"85",140,410,2016-10-02,"Tiefora","HLC","OUT",82,2,"03am - 04am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"86",141,416,2016-10-02,"Tiefora","HLC","OUT",82,2,"04am - 05am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"87",141,417,2016-10-02,"Tiefora","HLC","OUT",82,2,"04am - 05am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"88",141,418,2016-10-02,"Tiefora","HLC","OUT",82,2,"04am - 05am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"89",141,419,2016-10-02,"Tiefora","HLC","OUT",82,2,"04am - 05am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"90",141,420,2016-10-02,"Tiefora","HLC","OUT",82,2,"04am - 05am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"91",142,421,2016-10-02,"Tiefora","HLC","OUT",82,2,"05am - 06am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"92",142,422,2016-10-02,"Tiefora","HLC","OUT",82,2,"05am - 06am",88.22,25.62,"An. coluzzii","Negative","Non-parous",1
"93",142,423,2016-10-02,"Tiefora","HLC","OUT",82,2,"05am - 06am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"94",142,424,2016-10-02,"Tiefora","HLC","OUT",82,2,"05am - 06am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"95",142,425,2016-10-02,"Tiefora","HLC","OUT",82,2,"05am - 06am",88.22,25.62,"An. gambiae","Negative","Non-parous",1
"96",143,431,2016-10-02,"Tiefora","HLC","IN",94,4,"07m - 08pm",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"97",143,432,2016-10-02,"Tiefora","HLC","IN",94,4,"07m - 08pm",77.21,28.59,"An. gambiae","Positive","Parous",1
"98",143,433,2016-10-02,"Tiefora","HLC","IN",94,4,"07m - 08pm",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"99",144,434,2016-10-02,"Tiefora","HLC","IN",94,4,"08pm - 09pm",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"100",145,435,2016-10-02,"Tiefora","HLC","IN",94,4,"09pm - 10pm",77.21,28.59,"An. coluzzii","Negative","Parous",1
"101",145,436,2016-10-02,"Tiefora","HLC","IN",94,4,"09pm - 10pm",77.21,28.59,"An. gambiae","Negative","Parous",1
"102",145,437,2016-10-02,"Tiefora","HLC","IN",94,4,"09pm - 10pm",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"103",145,438,2016-10-02,"Tiefora","HLC","IN",94,4,"09pm - 10pm",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"104",145,439,2016-10-02,"Tiefora","HLC","IN",94,4,"09pm - 10pm",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"105",146,442,2016-10-02,"Tiefora","HLC","IN",94,4,"10pm - 11pm",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"106",146,443,2016-10-02,"Tiefora","HLC","IN",94,4,"10pm - 11pm",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"107",146,444,2016-10-02,"Tiefora","HLC","IN",94,4,"10pm - 11pm",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"108",146,445,2016-10-02,"Tiefora","HLC","IN",94,4,"10pm - 11pm",77.21,28.59,"An. coluzzii","Negative","Parous",1
"109",147,446,2016-10-02,"Tiefora","HLC","IN",94,4,"11pm - 12am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"110",147,447,2016-10-02,"Tiefora","HLC","IN",94,4,"11pm - 12am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"111",147,448,2016-10-02,"Tiefora","HLC","IN",94,4,"11pm - 12am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"112",147,449,2016-10-02,"Tiefora","HLC","IN",94,4,"11pm - 12am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"113",147,450,2016-10-02,"Tiefora","HLC","IN",94,4,"11pm - 12am",77.21,28.59,"An. coluzzii","Negative","Parous",1
"114",148,455,2016-10-02,"Tiefora","HLC","IN",94,4,"12am - 01am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"115",148,456,2016-10-02,"Tiefora","HLC","IN",94,4,"12am - 01am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"116",148,457,2016-10-02,"Tiefora","HLC","IN",94,4,"12am - 01am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"117",148,458,2016-10-02,"Tiefora","HLC","IN",94,4,"12am - 01am",77.21,28.59,"An. gambiae","Negative","Parous",1
"118",148,459,2016-10-02,"Tiefora","HLC","IN",94,4,"12am - 01am",77.21,28.59,"An. coluzzii","Negative","Parous",1
"119",149,467,2016-10-02,"Tiefora","HLC","IN",94,4,"01am - 02am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"120",149,468,2016-10-02,"Tiefora","HLC","IN",94,4,"01am - 02am",77.21,28.59,"An. gambiae","Negative","Parous",1
"121",149,469,2016-10-02,"Tiefora","HLC","IN",94,4,"01am - 02am",77.21,28.59,"An. coluzzii","Positive","Parous",1
"122",149,470,2016-10-02,"Tiefora","HLC","IN",94,4,"01am - 02am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"123",149,471,2016-10-02,"Tiefora","HLC","IN",94,4,"01am - 02am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"124",150,476,2016-10-02,"Tiefora","HLC","IN",94,4,"02am - 03am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"125",150,477,2016-10-02,"Tiefora","HLC","IN",94,4,"02am - 03am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"126",150,478,2016-10-02,"Tiefora","HLC","IN",94,4,"02am - 03am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"127",150,479,2016-10-02,"Tiefora","HLC","IN",94,4,"02am - 03am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"128",151,485,2016-10-02,"Tiefora","HLC","IN",94,4,"03am - 04am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"129",151,486,2016-10-02,"Tiefora","HLC","IN",94,4,"03am - 04am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"130",151,487,2016-10-02,"Tiefora","HLC","IN",94,4,"03am - 04am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"131",151,488,2016-10-02,"Tiefora","HLC","IN",94,4,"03am - 04am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"132",151,489,2016-10-02,"Tiefora","HLC","IN",94,4,"03am - 04am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"133",152,492,2016-10-02,"Tiefora","HLC","IN",94,4,"04am - 05am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"134",153,496,2016-10-02,"Tiefora","HLC","IN",94,4,"05am - 06am",77.21,28.59,"An. gambiae","Negative","Parous",1
"135",153,497,2016-10-02,"Tiefora","HLC","IN",94,4,"05am - 06am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"136",153,498,2016-10-02,"Tiefora","HLC","IN",94,4,"05am - 06am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"137",153,499,2016-10-02,"Tiefora","HLC","IN",94,4,"05am - 06am",77.21,28.59,"An. coluzzii","Negative","Non-parous",1
"138",153,500,2016-10-02,"Tiefora","HLC","IN",94,4,"05am - 06am",77.21,28.59,"An. gambiae","Negative","Non-parous",1
"139",154,501,2016-10-02,"Tiefora","HLC","OUT",94,4,"07m - 08pm",87.1,26.59,"An. coluzzii","Negative","Parous",1
"140",154,502,2016-10-02,"Tiefora","HLC","OUT",94,4,"07m - 08pm",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"141",154,503,2016-10-02,"Tiefora","HLC","OUT",94,4,"07m - 08pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"142",154,504,2016-10-02,"Tiefora","HLC","OUT",94,4,"07m - 08pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"143",154,505,2016-10-02,"Tiefora","HLC","OUT",94,4,"07m - 08pm",87.1,26.59,"An. gambiae","Negative","Parous",1
"144",155,511,2016-10-02,"Tiefora","HLC","OUT",94,4,"08pm - 09pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"145",156,515,2016-10-02,"Tiefora","HLC","OUT",94,4,"09pm - 10pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"146",156,516,2016-10-02,"Tiefora","HLC","OUT",94,4,"09pm - 10pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"147",156,517,2016-10-02,"Tiefora","HLC","OUT",94,4,"09pm - 10pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"148",156,518,2016-10-02,"Tiefora","HLC","OUT",94,4,"09pm - 10pm",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"149",157,519,2016-10-02,"Tiefora","HLC","OUT",94,4,"10pm - 11pm",87.1,26.59,"An. coluzzii","Negative","Parous",1
"150",157,520,2016-10-02,"Tiefora","HLC","OUT",94,4,"10pm - 11pm",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"151",157,521,2016-10-02,"Tiefora","HLC","OUT",94,4,"10pm - 11pm",87.1,26.59,"An. coluzzii","Negative","Parous",1
"152",157,522,2016-10-02,"Tiefora","HLC","OUT",94,4,"10pm - 11pm",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"153",157,523,2016-10-02,"Tiefora","HLC","OUT",94,4,"10pm - 11pm",87.1,26.59,"An. gambiae","Negative","Parous",1
"154",158,537,2016-10-02,"Tiefora","HLC","OUT",94,4,"11pm - 12am",87.1,26.59,"An. gambiae","Negative","Parous",1
"155",158,538,2016-10-02,"Tiefora","HLC","OUT",94,4,"11pm - 12am",87.1,26.59,"An. coluzzii","Negative","Parous",1
"156",158,539,2016-10-02,"Tiefora","HLC","OUT",94,4,"11pm - 12am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"157",158,540,2016-10-02,"Tiefora","HLC","OUT",94,4,"11pm - 12am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"158",158,541,2016-10-02,"Tiefora","HLC","OUT",94,4,"11pm - 12am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"159",159,550,2016-10-02,"Tiefora","HLC","OUT",94,4,"12am - 01am",87.1,26.59,"An. gambiae","Negative","Parous",1
"160",159,551,2016-10-02,"Tiefora","HLC","OUT",94,4,"12am - 01am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"161",159,552,2016-10-02,"Tiefora","HLC","OUT",94,4,"12am - 01am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"162",159,553,2016-10-02,"Tiefora","HLC","OUT",94,4,"12am - 01am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"163",159,554,2016-10-02,"Tiefora","HLC","OUT",94,4,"12am - 01am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"164",160,555,2016-10-02,"Tiefora","HLC","OUT",94,4,"01am - 02am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"165",160,556,2016-10-02,"Tiefora","HLC","OUT",94,4,"01am - 02am",87.1,26.59,"An. arabienis","Negative","Non-parous",1
"166",160,557,2016-10-02,"Tiefora","HLC","OUT",94,4,"01am - 02am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"167",160,558,2016-10-02,"Tiefora","HLC","OUT",94,4,"01am - 02am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"168",160,559,2016-10-02,"Tiefora","HLC","OUT",94,4,"01am - 02am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"169",161,567,2016-10-02,"Tiefora","HLC","OUT",94,4,"02am - 03am",87.1,26.59,"An. gambiae","Negative","Parous",1
"170",161,568,2016-10-02,"Tiefora","HLC","OUT",94,4,"02am - 03am",87.1,26.59,"An. arabienis","Negative","Non-parous",1
"171",161,570,2016-10-02,"Tiefora","HLC","OUT",94,4,"02am - 03am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"172",161,571,2016-10-02,"Tiefora","HLC","OUT",94,4,"02am - 03am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"173",162,576,2016-10-02,"Tiefora","HLC","OUT",94,4,"03am - 04am",87.1,26.59,"An. gambiae","Negative","Parous",1
"174",162,577,2016-10-02,"Tiefora","HLC","OUT",94,4,"03am - 04am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"175",162,578,2016-10-02,"Tiefora","HLC","OUT",94,4,"03am - 04am",87.1,26.59,"An. coluzzii","Negative","Parous",1
"176",162,579,2016-10-02,"Tiefora","HLC","OUT",94,4,"03am - 04am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"177",162,580,2016-10-02,"Tiefora","HLC","OUT",94,4,"03am - 04am",87.1,26.59,"An. gambiae","Negative","Non-parous",1
"178",163,583,2016-10-02,"Tiefora","HLC","OUT",94,4,"04am - 05am",87.1,26.59,"An. coluzzii","Negative","Parous",1
"179",163,584,2016-10-02,"Tiefora","HLC","OUT",94,4,"04am - 05am",87.1,26.59,"An. coluzzii","Negative","Parous",1
"180",163,585,2016-10-02,"Tiefora","HLC","OUT",94,4,"04am - 05am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"181",163,586,2016-10-02,"Tiefora","HLC","OUT",94,4,"04am - 05am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"182",163,587,2016-10-02,"Tiefora","HLC","OUT",94,4,"04am - 05am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"183",164,591,2016-10-02,"Tiefora","HLC","OUT",94,4,"05am - 06am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"184",164,592,2016-10-02,"Tiefora","HLC","OUT",94,4,"05am - 06am",87.1,26.59,"An. arabienis","Negative","Non-parous",1
"185",164,593,2016-10-02,"Tiefora","HLC","OUT",94,4,"05am - 06am",87.1,26.59,"An. coluzzii","Negative","Non-parous",1
"186",1370,2203,2016-10-28,"Tiefora","HLC","IN",579,6,"08pm - 09pm",65.13,29.31,"An. coluzzii","Negative","Parous",1
"187",1371,2207,2016-10-28,"Tiefora","HLC","IN",579,6,"09pm - 10pm",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"188",1371,2208,2016-10-28,"Tiefora","HLC","IN",579,6,"09pm - 10pm",65.13,29.31,"An. coluzzii","Negative","Parous",1
"189",1371,2209,2016-10-28,"Tiefora","HLC","IN",579,6,"09pm - 10pm",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"190",1372,2211,2016-10-28,"Tiefora","HLC","IN",579,6,"10pm - 11pm",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"191",1373,2215,2016-10-28,"Tiefora","HLC","IN",579,6,"11pm - 12am",65.13,29.31,"An. coluzzii","Negative","Parous",1
"192",1373,2216,2016-10-28,"Tiefora","HLC","IN",579,6,"11pm - 12am",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"193",1373,2217,2016-10-28,"Tiefora","HLC","IN",579,6,"11pm - 12am",65.13,29.31,"An. coluzzii","Positive","Parous",1
"194",1373,2218,2016-10-28,"Tiefora","HLC","IN",579,6,"11pm - 12am",65.13,29.31,"An. coluzzii","Negative","Parous",1
"195",1374,2222,2016-10-28,"Tiefora","HLC","IN",579,6,"12am - 01am",65.13,29.31,"An. coluzzii","Negative","Parous",1
"196",1374,2223,2016-10-28,"Tiefora","HLC","IN",579,6,"12am - 01am",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"197",1374,2224,2016-10-28,"Tiefora","HLC","IN",579,6,"12am - 01am",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"198",1374,2225,2016-10-28,"Tiefora","HLC","IN",579,6,"12am - 01am",65.13,29.31,"An. coluzzii","Negative","Parous",1
"199",1374,2226,2016-10-28,"Tiefora","HLC","IN",579,6,"12am - 01am",65.13,29.31,"An. coluzzii","Negative","Parous",1
"200",1375,2231,2016-10-28,"Tiefora","HLC","IN",579,6,"01am - 02am",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
"201",1375,2232,2016-10-28,"Tiefora","HLC","IN",579,6,"01am - 02am",65.13,29.31,"An. coluzzii","Negative","Non-parous",1
